Date,Category,Amount,Type,UserType,TotalBudget
19-03-2023,Food & Drink,2276.57,Expense,family_moderate,15000
11-03-2023,Entertainment,501.45,Expense,family_moderate,15000
20-03-2023,Entertainment,505.62,Expense,family_moderate,15000
06-03-2023,Entertainment,275.95,Expense,family_moderate,15000
05-03-2023,Entertainment,365.82,Expense,family_moderate,15000
12-03-2023,Travel,375.56,Expense,family_moderate,15000
11-03-2023,Travel,561.15,Expense,family_moderate,15000
05-03-2023,Travel,853.72,Expense,family_moderate,15000
16-03-2023,Travel,840.83,Expense,family_moderate,15000
26-03-2023,Health & Fitness,302.55,Expense,family_moderate,15000
17-03-2023,Health & Fitness,383.28,Expense,family_moderate,15000
17-03-2023,Health & Fitness,538.21,Expense,family_moderate,15000
12-03-2023,Health & Fitness,492.96,Expense,family_moderate,15000
26-03-2023,Health & Fitness,293.69,Expense,family_moderate,15000
20-03-2023,Utilities,1001.14,Expense,family_moderate,15000
27-03-2023,Utilities,1721.6,Expense,family_moderate,15000
23-03-2023,Utilities,1395.97,Expense,family_moderate,15000
11-03-2023,Personal Care,343.39,Expense,family_moderate,15000
26-03-2023,Personal Care,253.47,Expense,family_moderate,15000
19-03-2023,Personal Care,207.26,Expense,family_moderate,15000
20-03-2023,Rent,946.03,Expense,family_moderate,15000
15-03-2023,Rent,840.07,Expense,family_moderate,15000
26-03-2023,Rent,578.52,Expense,family_moderate,15000
28-03-2023,Rent,608.17,Expense,family_moderate,15000
11-03-2023,Rent,1049.28,Expense,family_moderate,15000
20-04-2023,Food & Drink,1570.29,Expense,family_moderate,15000
20-04-2023,Food & Drink,1401.86,Expense,family_moderate,15000
08-04-2023,Food & Drink,894.66,Expense,family_moderate,15000
09-04-2023,Food & Drink,1651.42,Expense,family_moderate,15000
22-04-2023,Entertainment,363.61,Expense,family_moderate,15000
24-04-2023,Entertainment,669.89,Expense,family_moderate,15000
21-04-2023,Entertainment,741.5,Expense,family_moderate,15000
20-04-2023,Travel,342.29,Expense,family_moderate,15000
28-04-2023,Travel,492.86,Expense,family_moderate,15000
10-04-2023,Travel,310.45,Expense,family_moderate,15000
24-04-2023,Travel,407.98,Expense,family_moderate,15000
08-04-2023,Travel,390.36,Expense,family_moderate,15000
15-04-2023,Health & Fitness,982.8,Expense,family_moderate,15000
04-04-2023,Health & Fitness,790.95,Expense,family_moderate,15000
22-04-2023,Health & Fitness,918.77,Expense,family_moderate,15000
07-04-2023,Utilities,1370.08,Expense,family_moderate,15000
06-04-2023,Utilities,1869.03,Expense,family_moderate,15000
06-04-2023,Personal Care,195.46,Expense,family_moderate,15000
09-04-2023,Personal Care,131.3,Expense,family_moderate,15000
19-04-2023,Personal Care,234.26,Expense,family_moderate,15000
09-04-2023,Personal Care,181.37,Expense,family_moderate,15000
02-04-2023,Personal Care,163.8,Expense,family_moderate,15000
14-04-2023,Rent,662.69,Expense,family_moderate,15000
19-04-2023,Rent,1302.4,Expense,family_moderate,15000
03-04-2023,Rent,1097.9,Expense,family_moderate,15000
01-04-2023,Rent,769.51,Expense,family_moderate,15000
10-05-2023,Food & Drink,1631.91,Expense,family_moderate,15000
14-05-2023,Food & Drink,1284.6,Expense,family_moderate,15000
09-05-2023,Food & Drink,1614.34,Expense,family_moderate,15000
09-05-2023,Food & Drink,804.81,Expense,family_moderate,15000
02-05-2023,Entertainment,363.33,Expense,family_moderate,15000
12-05-2023,Entertainment,337.52,Expense,family_moderate,15000
09-05-2023,Entertainment,356.96,Expense,family_moderate,15000
23-05-2023,Entertainment,347.36,Expense,family_moderate,15000
06-05-2023,Entertainment,308.38,Expense,family_moderate,15000
27-05-2023,Travel,411.88,Expense,family_moderate,15000
14-05-2023,Travel,566.21,Expense,family_moderate,15000
23-05-2023,Travel,498.91,Expense,family_moderate,15000
22-05-2023,Travel,791.54,Expense,family_moderate,15000
18-05-2023,Health & Fitness,712.57,Expense,family_moderate,15000
25-05-2023,Health & Fitness,593.54,Expense,family_moderate,15000
15-05-2023,Health & Fitness,327.09,Expense,family_moderate,15000
01-05-2023,Health & Fitness,513.91,Expense,family_moderate,15000
08-05-2023,Health & Fitness,550.95,Expense,family_moderate,15000
17-05-2023,Utilities,2563.1,Expense,family_moderate,15000
12-05-2023,Utilities,2832.7,Expense,family_moderate,15000
14-05-2023,Personal Care,377.55,Expense,family_moderate,15000
01-05-2023,Personal Care,380.65,Expense,family_moderate,15000
02-05-2023,Personal Care,218.12,Expense,family_moderate,15000
07-05-2023,Rent,967.77,Expense,family_moderate,15000
01-05-2023,Rent,1121.38,Expense,family_moderate,15000
17-05-2023,Rent,854.27,Expense,family_moderate,15000
04-05-2023,Rent,1361.83,Expense,family_moderate,15000
04-06-2023,Food & Drink,1776.84,Expense,family_moderate,15000
09-06-2023,Food & Drink,1846.6,Expense,family_moderate,15000
05-06-2023,Food & Drink,1855.07,Expense,family_moderate,15000
13-06-2023,Entertainment,686.85,Expense,family_moderate,15000
27-06-2023,Entertainment,913.71,Expense,family_moderate,15000
17-06-2023,Travel,1150.99,Expense,family_moderate,15000
28-06-2023,Travel,1683.49,Expense,family_moderate,15000
28-06-2023,Travel,1695.4,Expense,family_moderate,15000
28-06-2023,Health & Fitness,514.08,Expense,family_moderate,15000
23-06-2023,Health & Fitness,419.9,Expense,family_moderate,15000
06-06-2023,Health & Fitness,354.74,Expense,family_moderate,15000
10-06-2023,Health & Fitness,486.04,Expense,family_moderate,15000
25-06-2023,Health & Fitness,504.29,Expense,family_moderate,15000
08-06-2023,Utilities,761.73,Expense,family_moderate,15000
02-06-2023,Utilities,689.87,Expense,family_moderate,15000
16-06-2023,Utilities,1187.14,Expense,family_moderate,15000
03-06-2023,Utilities,751.17,Expense,family_moderate,15000
11-06-2023,Personal Care,263.72,Expense,family_moderate,15000
08-06-2023,Personal Care,230.64,Expense,family_moderate,15000
09-06-2023,Personal Care,248.61,Expense,family_moderate,15000
28-06-2023,Personal Care,206.6,Expense,family_moderate,15000
07-06-2023,Personal Care,244.12,Expense,family_moderate,15000
28-06-2023,Rent,875.81,Expense,family_moderate,15000
09-06-2023,Rent,996.9,Expense,family_moderate,15000
12-06-2023,Rent,699.66,Expense,family_moderate,15000
05-06-2023,Rent,1042.94,Expense,family_moderate,15000
20-06-2023,Rent,544.16,Expense,family_moderate,15000
04-07-2023,Food & Drink,806.63,Expense,family_moderate,15000
20-07-2023,Food & Drink,1230.05,Expense,family_moderate,15000
17-07-2023,Food & Drink,848.11,Expense,family_moderate,15000
11-07-2023,Food & Drink,805.74,Expense,family_moderate,15000
05-07-2023,Entertainment,448.1,Expense,family_moderate,15000
02-07-2023,Entertainment,401.18,Expense,family_moderate,15000
16-07-2023,Entertainment,385.39,Expense,family_moderate,15000
26-07-2023,Travel,1379.73,Expense,family_moderate,15000
20-07-2023,Travel,1731.46,Expense,family_moderate,15000
11-07-2023,Health & Fitness,512.43,Expense,family_moderate,15000
20-07-2023,Health & Fitness,494.1,Expense,family_moderate,15000
11-07-2023,Health & Fitness,325.42,Expense,family_moderate,15000
02-07-2023,Health & Fitness,344.81,Expense,family_moderate,15000
14-07-2023,Health & Fitness,309.17,Expense,family_moderate,15000
06-07-2023,Utilities,1197.09,Expense,family_moderate,15000
21-07-2023,Utilities,1393.68,Expense,family_moderate,15000
11-07-2023,Utilities,1046.68,Expense,family_moderate,15000
02-07-2023,Utilities,1430.15,Expense,family_moderate,15000
02-07-2023,Personal Care,363.24,Expense,family_moderate,15000
20-07-2023,Personal Care,167.43,Expense,family_moderate,15000
02-07-2023,Personal Care,200.35,Expense,family_moderate,15000
16-07-2023,Personal Care,299.03,Expense,family_moderate,15000
04-07-2023,Rent,1030.12,Expense,family_moderate,15000
26-07-2023,Rent,1010.9,Expense,family_moderate,15000
01-07-2023,Rent,529.23,Expense,family_moderate,15000
05-07-2023,Rent,720.62,Expense,family_moderate,15000
20-07-2023,Rent,775.97,Expense,family_moderate,15000
15-08-2023,Food & Drink,1269.2,Expense,family_moderate,15000
16-08-2023,Food & Drink,2069.11,Expense,family_moderate,15000
13-08-2023,Food & Drink,1959.19,Expense,family_moderate,15000
02-08-2023,Entertainment,337.26,Expense,family_moderate,15000
23-08-2023,Entertainment,389.35,Expense,family_moderate,15000
11-08-2023,Entertainment,669.6,Expense,family_moderate,15000
25-08-2023,Travel,2199.99,Expense,family_moderate,15000
02-08-2023,Travel,1687.75,Expense,family_moderate,15000
26-08-2023,Health & Fitness,1165.62,Expense,family_moderate,15000
16-08-2023,Health & Fitness,704.69,Expense,family_moderate,15000
21-08-2023,Utilities,1843.33,Expense,family_moderate,15000
21-08-2023,Utilities,845.74,Expense,family_moderate,15000
23-08-2023,Utilities,1372.77,Expense,family_moderate,15000
04-08-2023,Personal Care,436.57,Expense,family_moderate,15000
16-08-2023,Personal Care,239.51,Expense,family_moderate,15000
26-08-2023,Personal Care,325.14,Expense,family_moderate,15000
20-08-2023,Rent,1245.3,Expense,family_moderate,15000
01-08-2023,Rent,1771.69,Expense,family_moderate,15000
01-08-2023,Rent,1812.74,Expense,family_moderate,15000
28-09-2023,Food & Drink,1679.17,Expense,family_moderate,15000
22-09-2023,Food & Drink,1688.71,Expense,family_moderate,15000
04-09-2023,Food & Drink,1486.98,Expense,family_moderate,15000
22-09-2023,Food & Drink,1427.96,Expense,family_moderate,15000
28-09-2023,Entertainment,358.03,Expense,family_moderate,15000
07-09-2023,Entertainment,331.43,Expense,family_moderate,15000
15-09-2023,Entertainment,228.06,Expense,family_moderate,15000
01-09-2023,Entertainment,332.9,Expense,family_moderate,15000
21-09-2023,Entertainment,279.19,Expense,family_moderate,15000
24-09-2023,Travel,566.25,Expense,family_moderate,15000
09-09-2023,Travel,744.09,Expense,family_moderate,15000
25-09-2023,Travel,462.84,Expense,family_moderate,15000
19-09-2023,Travel,577.02,Expense,family_moderate,15000
16-09-2023,Health & Fitness,836.08,Expense,family_moderate,15000
27-09-2023,Health & Fitness,874.7,Expense,family_moderate,15000
03-09-2023,Health & Fitness,969.41,Expense,family_moderate,15000
10-09-2023,Utilities,2463.37,Expense,family_moderate,15000
11-09-2023,Utilities,2908.39,Expense,family_moderate,15000
13-09-2023,Personal Care,359.68,Expense,family_moderate,15000
24-09-2023,Personal Care,188.33,Expense,family_moderate,15000
19-09-2023,Personal Care,348.14,Expense,family_moderate,15000
28-09-2023,Personal Care,234.9,Expense,family_moderate,15000
22-09-2023,Rent,2192.9,Expense,family_moderate,15000
10-09-2023,Rent,1613.54,Expense,family_moderate,15000
27-10-2023,Food & Drink,1118.03,Expense,family_moderate,15000
16-10-2023,Food & Drink,1466.14,Expense,family_moderate,15000
10-10-2023,Food & Drink,1735.7,Expense,family_moderate,15000
12-10-2023,Food & Drink,1203.11,Expense,family_moderate,15000
09-10-2023,Entertainment,1005.0,Expense,family_moderate,15000
24-10-2023,Entertainment,1010.54,Expense,family_moderate,15000
22-10-2023,Entertainment,844.85,Expense,family_moderate,15000
23-10-2023,Travel,1562.81,Expense,family_moderate,15000
12-10-2023,Travel,1006.47,Expense,family_moderate,15000
26-10-2023,Health & Fitness,818.64,Expense,family_moderate,15000
03-10-2023,Health & Fitness,479.56,Expense,family_moderate,15000
13-10-2023,Health & Fitness,480.23,Expense,family_moderate,15000
04-10-2023,Utilities,1608.81,Expense,family_moderate,15000
27-10-2023,Utilities,2528.03,Expense,family_moderate,15000
23-10-2023,Personal Care,255.4,Expense,family_moderate,15000
28-10-2023,Personal Care,276.21,Expense,family_moderate,15000
25-10-2023,Personal Care,181.62,Expense,family_moderate,15000
11-10-2023,Personal Care,292.51,Expense,family_moderate,15000
16-10-2023,Rent,2563.52,Expense,family_moderate,15000
08-10-2023,Rent,2484.42,Expense,family_moderate,15000
10-11-2023,Food & Drink,2645.34,Expense,family_moderate,15000
13-11-2023,Food & Drink,2484.8,Expense,family_moderate,15000
22-11-2023,Food & Drink,1821.62,Expense,family_moderate,15000
24-11-2023,Entertainment,625.61,Expense,family_moderate,15000
18-11-2023,Entertainment,530.3,Expense,family_moderate,15000
27-11-2023,Entertainment,670.18,Expense,family_moderate,15000
15-11-2023,Entertainment,642.51,Expense,family_moderate,15000
23-11-2023,Travel,1492.71,Expense,family_moderate,15000
03-11-2023,Travel,1507.55,Expense,family_moderate,15000
17-11-2023,Health & Fitness,781.39,Expense,family_moderate,15000
18-11-2023,Health & Fitness,689.84,Expense,family_moderate,15000
02-11-2023,Health & Fitness,525.11,Expense,family_moderate,15000
21-11-2023,Utilities,1017.17,Expense,family_moderate,15000
21-11-2023,Utilities,969.11,Expense,family_moderate,15000
10-11-2023,Utilities,996.79,Expense,family_moderate,15000
26-11-2023,Utilities,1021.54,Expense,family_moderate,15000
24-11-2023,Personal Care,304.97,Expense,family_moderate,15000
14-11-2023,Personal Care,188.08,Expense,family_moderate,15000
15-11-2023,Personal Care,205.1,Expense,family_moderate,15000
09-11-2023,Personal Care,194.9,Expense,family_moderate,15000
20-11-2023,Rent,1038.37,Expense,family_moderate,15000
02-11-2023,Rent,1329.63,Expense,family_moderate,15000
17-11-2023,Rent,1796.35,Expense,family_moderate,15000
01-12-2023,Food & Drink,1549.77,Expense,family_moderate,15000
08-12-2023,Food & Drink,2129.09,Expense,family_moderate,15000
20-12-2023,Food & Drink,1526.04,Expense,family_moderate,15000
26-12-2023,Food & Drink,1274.72,Expense,family_moderate,15000
16-12-2023,Entertainment,1219.99,Expense,family_moderate,15000
20-12-2023,Entertainment,1307.22,Expense,family_moderate,15000
04-12-2023,Travel,1472.6,Expense,family_moderate,15000
05-12-2023,Travel,1671.37,Expense,family_moderate,15000
18-12-2023,Health & Fitness,1033.07,Expense,family_moderate,15000
16-12-2023,Health & Fitness,864.04,Expense,family_moderate,15000
27-12-2023,Utilities,1065.06,Expense,family_moderate,15000
08-12-2023,Utilities,828.42,Expense,family_moderate,15000
28-12-2023,Utilities,854.11,Expense,family_moderate,15000
05-12-2023,Utilities,784.84,Expense,family_moderate,15000
22-12-2023,Utilities,925.89,Expense,family_moderate,15000
12-12-2023,Personal Care,162.85,Expense,family_moderate,15000
27-12-2023,Personal Care,232.88,Expense,family_moderate,15000
22-12-2023,Personal Care,237.41,Expense,family_moderate,15000
02-12-2023,Personal Care,325.61,Expense,family_moderate,15000
17-12-2023,Rent,1458.44,Expense,family_moderate,15000
24-12-2023,Rent,2801.42,Expense,family_moderate,15000
23-01-2024,Food & Drink,1649.07,Expense,family_moderate,15000
16-01-2024,Food & Drink,2117.0,Expense,family_moderate,15000
07-01-2024,Food & Drink,1795.46,Expense,family_moderate,15000
10-01-2024,Entertainment,247.8,Expense,family_moderate,15000
14-01-2024,Entertainment,235.14,Expense,family_moderate,15000
26-01-2024,Entertainment,315.83,Expense,family_moderate,15000
26-01-2024,Entertainment,302.49,Expense,family_moderate,15000
25-01-2024,Travel,506.12,Expense,family_moderate,15000
16-01-2024,Travel,692.38,Expense,family_moderate,15000
07-01-2024,Health & Fitness,625.79,Expense,family_moderate,15000
01-01-2024,Health & Fitness,431.06,Expense,family_moderate,15000
01-01-2024,Health & Fitness,587.21,Expense,family_moderate,15000
04-01-2024,Health & Fitness,565.1,Expense,family_moderate,15000
07-01-2024,Utilities,1708.09,Expense,family_moderate,15000
14-01-2024,Utilities,2971.9,Expense,family_moderate,15000
16-01-2024,Personal Care,524.5,Expense,family_moderate,15000
28-01-2024,Personal Care,405.31,Expense,family_moderate,15000
16-01-2024,Rent,1333.41,Expense,family_moderate,15000
25-01-2024,Rent,1182.17,Expense,family_moderate,15000
26-01-2024,Rent,1292.1,Expense,family_moderate,15000
23-01-2024,Rent,1483.77,Expense,family_moderate,15000
12-02-2024,Food & Drink,2185.18,Expense,family_moderate,15000
07-02-2024,Food & Drink,2568.61,Expense,family_moderate,15000
15-02-2024,Entertainment,217.51,Expense,family_moderate,15000
23-02-2024,Entertainment,239.46,Expense,family_moderate,15000
05-02-2024,Entertainment,394.91,Expense,family_moderate,15000
25-02-2024,Entertainment,371.28,Expense,family_moderate,15000
13-02-2024,Travel,280.13,Expense,family_moderate,15000
10-02-2024,Travel,331.05,Expense,family_moderate,15000
08-02-2024,Travel,419.21,Expense,family_moderate,15000
20-02-2024,Travel,535.27,Expense,family_moderate,15000
17-02-2024,Health & Fitness,872.0,Expense,family_moderate,15000
19-02-2024,Health & Fitness,1464.38,Expense,family_moderate,15000
26-02-2024,Utilities,1974.21,Expense,family_moderate,15000
03-02-2024,Utilities,891.77,Expense,family_moderate,15000
15-02-2024,Utilities,893.42,Expense,family_moderate,15000
15-02-2024,Personal Care,363.33,Expense,family_moderate,15000
02-02-2024,Personal Care,342.24,Expense,family_moderate,15000
15-02-2024,Personal Care,498.0,Expense,family_moderate,15000
08-02-2024,Rent,995.49,Expense,family_moderate,15000
17-02-2024,Rent,1368.82,Expense,family_moderate,15000
06-02-2024,Rent,1426.82,Expense,family_moderate,15000
27-03-2024,Food & Drink,2126.41,Expense,family_moderate,15000
02-03-2024,Food & Drink,3277.78,Expense,family_moderate,15000
24-03-2024,Entertainment,921.01,Expense,family_moderate,15000
06-03-2024,Entertainment,1033.54,Expense,family_moderate,15000
06-03-2024,Travel,693.31,Expense,family_moderate,15000
20-03-2024,Travel,558.84,Expense,family_moderate,15000
11-03-2024,Travel,844.29,Expense,family_moderate,15000
27-03-2024,Travel,666.62,Expense,family_moderate,15000
